x,y,B2,B3,B4,Class_ID
679639.100027001,4764039.20714491,144,509,211,4
679641.617672865,4764039.20714491,188,505,203,4
679644.135318729,4764039.20714491,188,505,203,4
679646.652964593,4764039.20714491,188,505,203,4
679649.170610456,4764039.20714491,188,505,203,4
679651.68825632,4764039.20714491,213,537,224,4
679654.205902184,4764039.20714491,213,537,224,4
679656.723548048,4764039.20714491,213,537,224,4
679659.241193912,4764039.20714491,213,537,224,4
679661.758839775,4764039.20714491,182,535,237,4
679664.276485639,4764039.20714491,182,535,237,4
679666.794131503,4764039.20714491,182,535,237,4
679669.311777367,4764039.20714491,182,535,237,4
679671.82942323,4764039.20714491,209,559,218,4
679674.347069094,4764039.20714491,209,559,218,4
679676.864714958,4764039.20714491,209,559,218,4
679679.382360822,4764039.20714491,209,559,218,4
679681.900006686,4764039.20714491,298,673,377,4
679684.417652549,4764039.20714491,298,673,377,4
679686.935298413,4764039.20714491,298,673,377,4
679689.452944277,4764039.20714491,298,673,377,4
679691.970590141,4764039.20714491,331,727,566,4
679694.488236005,4764039.20714491,331,727,566,4
679697.005881868,4764039.20714491,331,727,566,4
679699.523527732,4764039.20714491,331,727,566,4
679702.041173596,4764039.20714491,385,709,581,4
679704.55881946,4764039.20714491,385,709,581,4
679707.076465324,4764039.20714491,385,709,581,4
679709.594111187,4764039.20714491,385,709,581,4
679712.111757051,4764039.20714491,431,783,654,4
679714.629402915,4764039.20714491,431,783,654,4
679717.147048779,4764039.20714491,431,783,654,4
679719.664694643,4764039.20714491,431,783,654,4
678143.618383908,4764036.7158761,1516,1427,1363,2
678146.136029772,4764036.7158761,1516,1427,1363,2
678148.653675636,4764036.7158761,1516,1427,1363,2
678151.1713215,4764036.7158761,1084,1267,1174,2
679243.829626386,4764036.7158761,247,578,414,4
679246.34727225,4764036.7158761,247,578,414,4
679248.864918113,4764036.7158761,247,578,414,4
679251.382563977,4764036.7158761,274,559,427,4
679253.900209841,4764036.7158761,274,559,427,4
679256.417855705,4764036.7158761,274,559,427,4
679258.935501568,4764036.7158761,274,559,427,4
679261.453147432,4764036.7158761,291,605,503,4
679263.970793296,4764036.7158761,291,605,503,4
679266.48843916,4764036.7158761,291,605,503,4
679269.006085024,4764036.7158761,291,605,503,4
679271.523730887,4764036.7158761,328,596,559,4
679274.041376751,4764036.7158761,328,596,559,4
679629.029443546,4764036.7158761,186,525,246,4
679631.54708941,4764036.7158761,144,509,211,4
679634.064735274,4764036.7158761,144,509,211,4
679636.582381137,4764036.7158761,144,509,211,4
679639.100027001,4764036.7158761,144,509,211,4
679641.617672865,4764036.7158761,188,505,203,4
679644.135318729,4764036.7158761,188,505,203,4
679646.652964593,4764036.7158761,188,505,203,4
679649.170610456,4764036.7158761,188,505,203,4
679651.68825632,4764036.7158761,213,537,224,4
679654.205902184,4764036.7158761,213,537,224,4
679656.723548048,4764036.7158761,213,537,224,4
679659.241193912,4764036.7158761,213,537,224,4
679661.758839775,4764036.7158761,182,535,237,4
679664.276485639,4764036.7158761,182,535,237,4
679666.794131503,4764036.7158761,182,535,237,4
679669.311777367,4764036.7158761,182,535,237,4
679671.82942323,4764036.7158761,209,559,218,4
679674.347069094,4764036.7158761,209,559,218,4
679676.864714958,4764036.7158761,209,559,218,4
679679.382360822,4764036.7158761,209,559,218,4
679681.900006686,4764036.7158761,298,673,377,4
679684.417652549,4764036.7158761,298,673,377,4
679686.935298413,4764036.7158761,298,673,377,4
679689.452944277,4764036.7158761,298,673,377,4
679691.970590141,4764036.7158761,331,727,566,4
679694.488236005,4764036.7158761,331,727,566,4
679697.005881868,4764036.7158761,331,727,566,4
679699.523527732,4764036.7158761,331,727,566,4
679702.041173596,4764036.7158761,385,709,581,4
679704.55881946,4764036.7158761,385,709,581,4
679707.076465324,4764036.7158761,385,709,581,4
679709.594111187,4764036.7158761,385,709,581,4
679712.111757051,4764036.7158761,431,783,654,4
679714.629402915,4764036.7158761,431,783,654,4
679717.147048779,4764036.7158761,431,783,654,4
679719.664694643,4764036.7158761,431,783,654,4
678143.618383908,4764034.22460729,1516,1427,1363,2
678146.136029772,4764034.22460729,1516,1427,1363,2
678148.653675636,4764034.22460729,1516,1427,1363,2
678151.1713215,4764034.22460729,1084,1267,1174,2
679246.34727225,4764034.22460729,247,578,414,4
679248.864918113,4764034.22460729,247,578,414,4
679251.382563977,4764034.22460729,274,559,427,4
679253.900209841,4764034.22460729,274,559,427,4
679256.417855705,4764034.22460729,274,559,427,4
679258.935501568,4764034.22460729,274,559,427,4
679261.453147432,4764034.22460729,291,605,503,4
679263.970793296,4764034.22460729,291,605,503,4
679266.48843916,4764034.22460729,291,605,503,4
679269.006085024,4764034.22460729,291,605,503,4
679271.523730887,4764034.22460729,328,596,559,4
679629.029443546,4764034.22460729,186,525,246,4
679631.54708941,4764034.22460729,144,509,211,4
679634.064735274,4764034.22460729,144,509,211,4
679636.582381137,4764034.22460729,144,509,211,4
679639.100027001,4764034.22460729,144,509,211,4
679641.617672865,4764034.22460729,188,505,203,4
679644.135318729,4764034.22460729,188,505,203,4
679646.652964593,4764034.22460729,188,505,203,4
679649.170610456,4764034.22460729,188,505,203,4
679651.68825632,4764034.22460729,213,537,224,4
679654.205902184,4764034.22460729,213,537,224,4
679656.723548048,4764034.22460729,213,537,224,4
679659.241193912,4764034.22460729,213,537,224,4
679661.758839775,4764034.22460729,182,535,237,4
679664.276485639,4764034.22460729,182,535,237,4
679666.794131503,4764034.22460729,182,535,237,4
679669.311777367,4764034.22460729,182,535,237,4
679671.82942323,4764034.22460729,209,559,218,4
679674.347069094,4764034.22460729,209,559,218,4
679676.864714958,4764034.22460729,209,559,218,4
679679.382360822,4764034.22460729,209,559,218,4
679681.900006686,4764034.22460729,298,673,377,4
679684.417652549,4764034.22460729,298,673,377,4
679686.935298413,4764034.22460729,298,673,377,4
679689.452944277,4764034.22460729,298,673,377,4
679691.970590141,4764034.22460729,331,727,566,4
679694.488236005,4764034.22460729,331,727,566,4
679697.005881868,4764034.22460729,331,727,566,4
679699.523527732,4764034.22460729,331,727,566,4
679702.041173596,4764034.22460729,385,709,581,4
679704.55881946,4764034.22460729,385,709,581,4
679707.076465324,4764034.22460729,385,709,581,4
679709.594111187,4764034.22460729,385,709,581,4
679712.111757051,4764034.22460729,431,783,654,4
679714.629402915,4764034.22460729,431,783,654,4
679717.147048779,4764034.22460729,431,783,654,4
679719.664694643,4764034.22460729,431,783,654,4
678143.618383908,4764031.73333848,1516,1427,1363,2
678146.136029772,4764031.73333848,1516,1427,1363,2
678148.653675636,4764031.73333848,1516,1427,1363,2
678151.1713215,4764031.73333848,1084,1267,1174,2
679248.864918113,4764031.73333848,247,578,414,4
679251.382563977,4764031.73333848,274,559,427,4
679253.900209841,4764031.73333848,274,559,427,4
679256.417855705,4764031.73333848,274,559,427,4
679258.935501568,4764031.73333848,274,559,427,4
679261.453147432,4764031.73333848,291,605,503,4
679263.970793296,4764031.73333848,291,605,503,4
679266.48843916,4764031.73333848,291,605,503,4
679629.029443546,4764031.73333848,186,525,246,4
679631.54708941,4764031.73333848,144,509,211,4
679634.064735274,4764031.73333848,144,509,211,4
679636.582381137,4764031.73333848,144,509,211,4
679639.100027001,4764031.73333848,144,509,211,4
679641.617672865,4764031.73333848,188,505,203,4
679644.135318729,4764031.73333848,188,505,203,4
679646.652964593,4764031.73333848,188,505,203,4
679649.170610456,4764031.73333848,188,505,203,4
679651.68825632,4764031.73333848,213,537,224,4
679654.205902184,4764031.73333848,213,537,224,4
679656.723548048,4764031.73333848,213,537,224,4
679659.241193912,4764031.73333848,213,537,224,4
679661.758839775,4764031.73333848,182,535,237,4
679664.276485639,4764031.73333848,182,535,237,4
679666.794131503,4764031.73333848,182,535,237,4
679669.311777367,4764031.73333848,182,535,237,4
679671.82942323,4764031.73333848,209,559,218,4
679674.347069094,4764031.73333848,209,559,218,4
679676.864714958,4764031.73333848,209,559,218,4
679679.382360822,4764031.73333848,209,559,218,4
679681.900006686,4764031.73333848,298,673,377,4
679684.417652549,4764031.73333848,298,673,377,4
679686.935298413,4764031.73333848,298,673,377,4
679689.452944277,4764031.73333848,298,673,377,4
679691.970590141,4764031.73333848,331,727,566,4
679694.488236005,4764031.73333848,331,727,566,4
679697.005881868,4764031.73333848,331,727,566,4
679699.523527732,4764031.73333848,331,727,566,4
679702.041173596,4764031.73333848,385,709,581,4
679704.55881946,4764031.73333848,385,709,581,4
679707.076465324,4764031.73333848,385,709,581,4
679709.594111187,4764031.73333848,385,709,581,4
679712.111757051,4764031.73333848,431,783,654,4
679714.629402915,4764031.73333848,431,783,654,4
679717.147048779,4764031.73333848,431,783,654,4
679719.664694643,4764031.73333848,431,783,654,4
678143.618383908,4764029.24206967,1584,1546,1470,2
678146.136029772,4764029.24206967,1584,1546,1470,2
678148.653675636,4764029.24206967,1584,1546,1470,2
678151.1713215,4764029.24206967,999,1274,1178,2
678438.182949972,4764029.24206967,981,1206,1154,2
678440.700595836,4764029.24206967,1390,1231,1101,2
678443.2182417,4764029.24206967,1390,1231,1101,2
679251.382563977,4764029.24206967,286,601,457,4
679253.900209841,4764029.24206967,286,601,457,4
679256.417855705,4764029.24206967,286,601,457,4
679258.935501568,4764029.24206967,286,601,457,4
679261.453147432,4764029.24206967,268,603,468,4
679263.970793296,4764029.24206967,268,603,468,4
679629.029443546,4764029.24206967,231,560,274,4
679631.54708941,4764029.24206967,182,506,246,4
679634.064735274,4764029.24206967,182,506,246,4
679636.582381137,4764029.24206967,182,506,246,4
679639.100027001,4764029.24206967,182,506,246,4
679641.617672865,4764029.24206967,184,511,212,4
679644.135318729,4764029.24206967,184,511,212,4
679646.652964593,4764029.24206967,184,511,212,4
679649.170610456,4764029.24206967,184,511,212,4
679651.68825632,4764029.24206967,173,542,218,4
679654.205902184,4764029.24206967,173,542,218,4
679656.723548048,4764029.24206967,173,542,218,4
679659.241193912,4764029.24206967,173,542,218,4
679661.758839775,4764029.24206967,180,497,231,4
679664.276485639,4764029.24206967,180,497,231,4
679666.794131503,4764029.24206967,180,497,231,4
679669.311777367,4764029.24206967,180,497,231,4
679671.82942323,4764029.24206967,221,580,237,4
679674.347069094,4764029.24206967,221,580,237,4
679676.864714958,4764029.24206967,221,580,237,4
679679.382360822,4764029.24206967,221,580,237,4
679681.900006686,4764029.24206967,294,690,399,4
679684.417652549,4764029.24206967,294,690,399,4
679686.935298413,4764029.24206967,294,690,399,4
679689.452944277,4764029.24206967,294,690,399,4
679691.970590141,4764029.24206967,367,702,526,4
679694.488236005,4764029.24206967,367,702,526,4
679697.005881868,4764029.24206967,367,702,526,4
679699.523527732,4764029.24206967,367,702,526,4
679702.041173596,4764029.24206967,390,722,575,4
679704.55881946,4764029.24206967,390,722,575,4
679707.076465324,4764029.24206967,390,722,575,4
679709.594111187,4764029.24206967,390,722,575,4
679712.111757051,4764029.24206967,498,828,735,4
679714.629402915,4764029.24206967,498,828,735,4
679717.147048779,4764029.24206967,498,828,735,4
679719.664694643,4764029.24206967,498,828,735,4
678143.618383908,4764026.75080085,1584,1546,1470,2
678146.136029772,4764026.75080085,1584,1546,1470,2
678148.653675636,4764026.75080085,1584,1546,1470,2
678151.1713215,4764026.75080085,999,1274,1178,2
678438.182949972,4764026.75080085,981,1206,1154,2
678440.700595836,4764026.75080085,1390,1231,1101,2
678443.2182417,4764026.75080085,1390,1231,1101,2
679253.900209841,4764026.75080085,286,601,457,4
679256.417855705,4764026.75080085,286,601,457,4
679258.935501568,4764026.75080085,286,601,457,4
679629.029443546,4764026.75080085,231,560,274,4
679631.54708941,4764026.75080085,182,506,246,4
679634.064735274,4764026.75080085,182,506,246,4
679636.582381137,4764026.75080085,182,506,246,4
679639.100027001,4764026.75080085,182,506,246,4
679641.617672865,4764026.75080085,184,511,212,4
679644.135318729,4764026.75080085,184,511,212,4
679646.652964593,4764026.75080085,184,511,212,4
679649.170610456,4764026.75080085,184,511,212,4
679651.68825632,4764026.75080085,173,542,218,4
679654.205902184,4764026.75080085,173,542,218,4
679656.723548048,4764026.75080085,173,542,218,4
679659.241193912,4764026.75080085,173,542,218,4
679661.758839775,4764026.75080085,180,497,231,4
679664.276485639,4764026.75080085,180,497,231,4
679666.794131503,4764026.75080085,180,497,231,4
679669.311777367,4764026.75080085,180,497,231,4
679671.82942323,4764026.75080085,221,580,237,4
679674.347069094,4764026.75080085,221,580,237,4
679676.864714958,4764026.75080085,221,580,237,4
679679.382360822,4764026.75080085,221,580,237,4
679681.900006686,4764026.75080085,294,690,399,4
679684.417652549,4764026.75080085,294,690,399,4
679686.935298413,4764026.75080085,294,690,399,4
679689.452944277,4764026.75080085,294,690,399,4
679691.970590141,4764026.75080085,367,702,526,4
679694.488236005,4764026.75080085,367,702,526,4
679697.005881868,4764026.75080085,367,702,526,4
679699.523527732,4764026.75080085,367,702,526,4
679702.041173596,4764026.75080085,390,722,575,4
679704.55881946,4764026.75080085,390,722,575,4
679707.076465324,4764026.75080085,390,722,575,4
679709.594111187,4764026.75080085,390,722,575,4
679712.111757051,4764026.75080085,498,828,735,4
679714.629402915,4764026.75080085,498,828,735,4
679717.147048779,4764026.75080085,498,828,735,4
679719.664694643,4764026.75080085,498,828,735,4
678143.618383908,4764024.25953204,1584,1546,1470,2
678146.136029772,4764024.25953204,1584,1546,1470,2
678148.653675636,4764024.25953204,1584,1546,1470,2
678438.182949972,4764024.25953204,981,1206,1154,2
678440.700595836,4764024.25953204,1390,1231,1101,2
678443.2182417,4764024.25953204,1390,1231,1101,2
679256.417855705,4764024.25953204,286,601,457,4
679629.029443546,4764024.25953204,231,560,274,4
679631.54708941,4764024.25953204,182,506,246,4
679634.064735274,4764024.25953204,182,506,246,4
679636.582381137,4764024.25953204,182,506,246,4
679639.100027001,4764024.25953204,182,506,246,4
679641.617672865,4764024.25953204,184,511,212,4
679644.135318729,4764024.25953204,184,511,212,4
679646.652964593,4764024.25953204,184,511,212,4
679649.170610456,4764024.25953204,184,511,212,4
679651.68825632,4764024.25953204,173,542,218,4
679654.205902184,4764024.25953204,173,542,218,4
679656.723548048,4764024.25953204,173,542,218,4
679659.241193912,4764024.25953204,173,542,218,4
679661.758839775,4764024.25953204,180,497,231,4
679664.276485639,4764024.25953204,180,497,231,4
679666.794131503,4764024.25953204,180,497,231,4
679669.311777367,4764024.25953204,180,497,231,4
679671.82942323,4764024.25953204,221,580,237,4
679674.347069094,4764024.25953204,221,580,237,4
679676.864714958,4764024.25953204,221,580,237,4
679679.382360822,4764024.25953204,221,580,237,4
679681.900006686,4764024.25953204,294,690,399,4
679684.417652549,4764024.25953204,294,690,399,4
679686.935298413,4764024.25953204,294,690,399,4
679689.452944277,4764024.25953204,294,690,399,4
679691.970590141,4764024.25953204,367,702,526,4
679694.488236005,4764024.25953204,367,702,526,4
679697.005881868,4764024.25953204,367,702,526,4
679699.523527732,4764024.25953204,367,702,526,4
679702.041173596,4764024.25953204,390,722,575,4
679704.55881946,4764024.25953204,390,722,575,4
679707.076465324,4764024.25953204,390,722,575,4
679709.594111187,4764024.25953204,390,722,575,4
679712.111757051,4764024.25953204,498,828,735,4
679714.629402915,4764024.25953204,498,828,735,4
679717.147048779,4764024.25953204,498,828,735,4
679719.664694643,4764024.25953204,498,828,735,4
678438.182949972,4764021.76826323,981,1206,1154,2
678440.700595836,4764021.76826323,1390,1231,1101,2
679629.029443546,4764021.76826323,231,560,274,4
679631.54708941,4764021.76826323,182,506,246,4
679634.064735274,4764021.76826323,182,506,246,4
679636.582381137,4764021.76826323,182,506,246,4
679639.100027001,4764021.76826323,182,506,246,4
679641.617672865,4764021.76826323,184,511,212,4
679644.135318729,4764021.76826323,184,511,212,4
679646.652964593,4764021.76826323,184,511,212,4
